x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,dx0,dy0,dz0,dx1,dy1,dz1,dx2,dy2,dz2,dx3,dy3,dz3,dx4,dy4,dz4,dx5,dy5,dz5,dx6,dy6,dz6,dx7,dy7,dz7,dx8,dy8,dz8,dx9,dy9,dz9,dx10,dy10,dz10,dx11,dy11,dz11,dx12,dy12,dz12,dx13,dy13,dz13,dx14,dy14,dz14,dx15,dy15,dz15,dx16,dy16,dz16,dx17,dy17,dz17,dx18,dy18,dz18,dx19,dy19,dz19,dx20,dy20,dz20,label
0.0,0.0,0.0,-0.2992148697376251,-0.156874269247055,-0.1456767171621322,-0.5254993438720703,-0.4849860668182373,-0.2246274203062057,-0.6132150292396545,-0.80379718542099,-0.2998528480529785,-0.5967503786087036,-1.083837866783142,-0.3659859299659729,-0.3675181269645691,-0.9657687544822692,-0.0769909396767616,-0.4343645870685577,-1.4049994945526123,-0.1875483989715576,-0.4686338901519775,-1.6478652954101562,-0.264740914106369,-0.478938341140747,-1.8797054290771484,-0.3267836570739746,-0.1916357427835464,-0.9814661741256714,-0.0798307806253433,-0.2407616227865219,-1.3695217370986938,-0.2557026743888855,-0.2546790838241577,-1.0894100666046145,-0.3129436671733856,-0.2486359775066375,-0.8463703989982605,-0.3126582503318786,-0.0165765434503555,-0.9225022196769714,-0.1049239262938499,-0.0360315926373004,-1.3088712692260742,-0.2843129634857178,-0.0705623403191566,-1.0204155445098877,-0.2712467312812805,-0.0793216153979301,-0.7714684009552002,-0.2183216959238052,0.1632376462221145,-0.7959135174751282,-0.1436184048652649,0.142562910914421,-1.0541424751281738,-0.2917811572551727,0.0727678090333938,-0.8472286462783813,-0.2924267053604126,0.0402210876345634,-0.6340274214744568,-0.2616310715675354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,move
0.0051815081387758,0.0121842389926314,-0.001873226952739,-0.3473905026912689,-0.1315382122993469,-0.1552953124046325,-0.6308804154396057,-0.4801062047481537,-0.2526330351829529,-0.7585867643356323,-0.8259510397911072,-0.3475945889949798,-0.7776311039924622,-1.1431244611740112,-0.4136778116226196,-0.4968175590038299,-1.0377724170684814,-0.0966175943613052,-0.6039778590202332,-1.510711669921875,-0.2072955518960952,-0.6884745359420776,-1.7780438661575315,-0.2924909293651581,-0.7201339602470398,-2.025618076324463,-0.3669374287128448,-0.3090260326862335,-1.0697004795074463,-0.0736479610204696,-0.3986489772796631,-1.4969700574874878,-0.2767820656299591,-0.3965181410312652,-1.176266312599182,-0.3624725937843323,-0.3671459853649139,-0.9086509943008424,-0.3405711948871612,-0.1063537523150444,-1.0176901817321775,-0.1186825335025787,-0.178483560681343,-1.4471596479415894,-0.3187526166439056,-0.1683554202318191,-1.1168715953826904,-0.3146921992301941,-0.1597568839788437,-0.8470335006713867,-0.2473532557487487,0.107941061258316,-0.8862035870552063,-0.1517035812139511,0.0484784096479415,-1.1799861192703247,-0.3206934332847595,0.0060058580711483,-0.9461629390716552,-0.3255441784858703,-0.02591098472476,-0.7133862972259521,-0.2834318876266479,0.0051815081387758,0.0121842389926314,-0.001873226952739,-0.0481756329536438,0.0253360569477081,-0.0096185952425003,-0.1053810715675354,0.0048798620700836,-0.0280056148767471,-0.1453717350959777,-0.0221538543701171,-0.0477417409420013,-0.1808807253837585,-0.0592865943908691,-0.0476918816566467,-0.1292994320392608,-0.0720036625862121,-0.0196266546845436,-0.1696132719516754,-0.1057121753692627,-0.0197471529245376,-0.2198406457901001,-0.1301785707473755,-0.027750015258789,-0.2411956191062927,-0.1459126472473144,-0.0401537716388702,-0.117390289902687,-0.0882343053817749,0.0061828196048736,-0.1578873544931411,-0.1274483203887939,-0.0210793912410736,-0.1418390572071075,-0.0868562459945678,-0.0495289266109466,-0.1185100078582763,-0.0622805953025817,-0.0279129445552825,-0.0897772088646888,-0.0951879620552063,-0.0137586072087287,-0.1424519680440426,-0.1382883787155151,-0.0344396531581878,-0.0977930799126625,-0.0964560508728027,-0.0434454679489135,-0.0804352685809135,-0.0755650997161865,-0.0290315598249435,-0.0552965849637985,-0.0902900695800781,-0.0080851763486862,-0.0940845012664794,-0.1258436441421508,-0.0289122760295867,-0.0667619509622454,-0.0989342927932739,-0.0331174731254577,-0.0661320723593235,-0.0793588757514953,-0.0218008160591125,move
0.0108499201014637,0.0028930881526321,-0.0051609580405056,-0.241921454668045,-0.2172358632087707,-0.1449919044971466,-0.3618716895580292,-0.6246109008789062,-0.2165542840957641,-0.3730897307395935,-0.93449729681015,-0.2971192300319671,-0.299640953540802,-1.197566270828247,-0.3606884777545929,-0.0838024094700813,-1.0261253118515017,-0.0829454809427261,-0.0471166558563709,-1.4528448581695557,-0.1836677491664886,-0.0157215986400842,-1.697637677192688,-0.2621988952159881,0.0479005500674247,-1.932024359703064,-0.3272258341312408,0.0737663209438324,-1.0020583868026731,-0.076929472386837,0.1349028199911117,-1.374809980392456,-0.2558742761611938,0.0338651612401008,-1.1137688159942627,-0.3135985732078552,-0.0199150461703538,-0.8774392008781433,-0.3073408901691437,0.2439284175634384,-0.8860729932785034,-0.1021638438105583,0.3121097981929779,-1.2778353691101074,-0.2826291620731354,0.2036153674125671,-0.9758124351501464,-0.2709768414497375,0.1311242133378982,-0.7598130702972412,-0.2262152582406997,0.3765305876731872,-0.7125778198242188,-0.1363324522972107,0.408820778131485,-0.960046887397766,-0.3010502755641937,0.2990919649600982,-0.7741898894309998,-0.2984009683132171,0.2021564394235611,-0.5954613089561462,-0.2639142274856567,0.0056684119626879,-0.0092911508399993,-0.0032877310877665,0.1054690480232238,-0.0856976509094238,0.0103034079074859,0.2690087258815765,-0.1445046961307525,0.0360787510871887,0.3854970335960388,-0.1085462570190429,0.0504753589630126,0.4779901504516601,-0.0544418096542358,0.0529893338680267,0.4130151495337486,0.0116471052169799,0.0136721134185791,0.5568612031638622,0.0578668117523193,0.0236278027296066,0.6727529373019934,0.0804061889648437,0.0302920341491699,0.7680345103144646,0.0935937166213989,0.039711594581604,0.3827923536300659,0.0676420927047729,-0.0032815113663673,0.5335517972707748,0.1221600770950317,0.0209077894687652,0.4303833022713661,0.0624974966049194,0.048874020576477,0.34723093919456,0.0312117934226989,0.0332303047180175,0.3502821698784828,0.1316171884536743,0.0165186896920204,0.490593358874321,0.1693242788314819,0.0361234545707702,0.3719707876443863,0.1410591602325439,0.0437153577804565,0.2908810973167419,0.0872204303741455,0.021137997508049,0.2685895264148712,0.1736257672309875,0.0153711289167404,0.3603423684835434,0.2199392318725586,0.0196431577205657,0.2930861068889498,0.1719730496406555,0.0271432101726531,0.2280674241483211,0.1179249882698059,0.0195176601409912,move
-0.0124053070321679,0.0005485038273036,-0.0084984293207526,-0.241535410284996,-0.1776695698499679,-0.1163759902119636,-0.4142235219478607,-0.4854426980018616,-0.1920582503080368,-0.4599021077156067,-0.7702943086624146,-0.2546071112155914,-0.4178636074066162,-1.0144883394241333,-0.3214455842971802,-0.210572212934494,-0.8972358703613281,-0.0786221921443939,-0.2232805788516998,-1.277562975883484,-0.163785308599472,-0.2282000631093979,-1.5021660327911377,-0.2321679443120956,-0.212325781583786,-1.7069364786148071,-0.2739443778991699,-0.0570367649197578,-0.8914163112640381,-0.0653164759278297,-0.0693032145500183,-1.221360206604004,-0.2167675793170929,-0.1108960062265396,-0.975757658481598,-0.2733340561389923,-0.1190174967050552,-0.7544360160827637,-0.2783471047878265,0.0802594199776649,-0.8181448578834534,-0.0992772504687309,0.1108370050787925,-1.1493480205535889,-0.2491137534379959,0.0562525615096092,-0.902714729309082,-0.2281487137079239,0.0126241026446223,-0.6636388897895813,-0.1879869103431701,0.223328411579132,-0.6888986825942993,-0.1230961754918098,0.2384867668151855,-0.9033971428871156,-0.2541431188583374,0.1558518856763839,-0.742007851600647,-0.2706184685230255,0.1010094210505485,-0.544920027256012,-0.2295641750097274,-0.0232552271336317,-0.0023445843253284,-0.0033374712802469,0.000386044383049,0.0395662933588027,0.0286159142851829,-0.0523518323898315,0.1391682028770446,0.0244960337877273,-0.0868123769760131,0.1642029881477356,0.0425121188163757,-0.1182226538658142,0.1830779314041137,0.0392428934574127,-0.1267698034644127,0.1288894414901733,0.0043232887983322,-0.1761639229953289,0.1752818822860717,0.0198824405670166,-0.2124784644693136,0.1954716444015503,0.0300309509038925,-0.2602263316512108,0.2250878810882568,0.0532814562320709,-0.1308030858635902,0.1106420755386352,0.0116129964590072,-0.20420603454113,0.1534497737884521,0.0391066968441009,-0.1447611674666404,0.1380111575126648,0.0402645170688629,-0.0991024505347013,0.1230031847953796,0.0289937853813171,-0.1636689975857734,0.06792813539505,0.0028865933418273,-0.2012727931141853,0.1284873485565185,0.0335154086351394,-0.1473628059029579,0.0730977058410644,0.0428281277418136,-0.1185001106932759,0.0961741805076599,0.0382283478975296,-0.1532021760940551,0.0236791372299194,0.0132362768054008,-0.1703340113162994,0.0566497445106506,0.0469071567058563,-0.1432400792837143,0.0321820378303527,0.0277824997901916,-0.1011470183730125,0.0505412817001342,0.0343500524759292,move
-0.0099659105762839,-0.0070708594284951,0.0012298008659854,-0.2491694092750549,-0.2597707211971283,-0.1496680825948715,-0.3681810200214386,-0.6407415866851807,-0.2267650812864303,-0.3712265789508819,-1.0028985738754272,-0.3098397850990295,-0.2517396807670593,-1.2658346891403198,-0.3523826599121094,-0.0593705847859382,-1.0709738731384275,-0.0729811266064643,0.0123829087242484,-1.542304277420044,-0.1903002560138702,0.0429974570870399,-1.7950286865234375,-0.2810791432857513,0.1123202666640281,-2.009432315826416,-0.3570960164070129,0.1221657544374466,-1.0534279346466064,-0.0873620435595512,0.1981328576803207,-1.4430549144744873,-0.2763547003269195,0.0818656235933303,-1.1627027988433838,-0.3335096836090088,0.0190622266381979,-0.923110008239746,-0.3325807452201843,0.2901810109615326,-0.92160302400589,-0.1260614395141601,0.3763749003410339,-1.3240128755569458,-0.2908696234226227,0.2435003370046615,-1.042343020439148,-0.2799682319164276,0.1698687821626663,-0.8051084280014038,-0.2312691211700439,0.4091049134731293,-0.7490074038505554,-0.136251613497734,0.4765546917915344,-1.0182981491088867,-0.2981657087802887,0.3556216359138489,-0.8151786923408508,-0.3183394968509674,0.2353330850601196,-0.6105571985244751,-0.2796014249324798,0.0024393964558839,-0.0076193632557988,0.009728230186738,-0.0076339989900588,-0.0821011513471603,-0.0332920923829078,0.0460425019264221,-0.1552988886833191,-0.0347068309783935,0.0886755287647247,-0.2326042652130127,-0.0552326738834381,0.1661239266395568,-0.2513463497161865,-0.0309370756149292,0.1512016281485557,-0.1737380027770996,0.0056410655379295,0.2356634875759482,-0.26474130153656,-0.0265149474143981,0.2711975201964378,-0.2928626537322998,-0.0489111989736557,0.3246460482478142,-0.3024958372116089,-0.083151638507843,0.1792025193572044,-0.1620116233825683,-0.0220455676317214,0.267436072230339,-0.2216947078704834,-0.0595871210098266,0.19276162981987,-0.1869451403617859,-0.0601756274700164,0.1380797233432531,-0.1686739921569824,-0.0542336404323577,0.2099215909838676,-0.1034581661224365,-0.0267841890454292,0.2655378952622413,-0.1746648550033569,-0.0417558699846267,0.1872477754950523,-0.1396282911300659,-0.0518195182085037,0.157244679518044,-0.1414695382118225,-0.0432822108268737,0.1857765018939972,-0.0601087212562561,-0.0131554380059242,0.2380679249763488,-0.1149010062217712,-0.0440225899219512,0.1997697502374649,-0.0731708407402038,-0.0477210283279418,0.134323664009571,-0.0656371712684631,-0.0500372499227523,move
0.0,0.0,0.0,-0.2470256388187408,-0.1912305355072021,-0.1094845980405807,-0.4597827792167663,-0.5407127737998962,-0.1751126796007156,-0.5656798481941223,-0.819374680519104,-0.2442160993814468,-0.5923720002174377,-1.070432186126709,-0.307571679353714,-0.2631848454475403,-1.0157372951507568,-0.0619289018213748,-0.3220391869544983,-1.4384602308273315,-0.1809194535017013,-0.367071121931076,-1.6886998414993286,-0.2599530816078186,-0.3922463357448578,-1.9107980728149416,-0.3193402588367462,-0.1028881296515464,-0.9946929216384888,-0.0853385329246521,-0.2069624215364456,-1.3574867248535156,-0.2802610695362091,-0.3054705560207367,-1.0641372203826904,-0.3339979946613312,-0.3344047665596008,-0.8001490831375122,-0.3242043852806091,0.0533538572490215,-0.9082000851631165,-0.129196897149086,-0.0252298153936862,-1.2412790060043335,-0.3265605568885803,-0.1476052552461624,-0.9430113434791564,-0.3011399507522583,-0.1916303932666778,-0.6880292296409607,-0.2321303039789199,0.2083523869514465,-0.7532607316970825,-0.1835387200117111,0.10718784481287,-0.944774329662323,-0.3345173299312591,-0.0241958424448966,-0.7357342839241028,-0.3240503370761871,-0.07789196819067,-0.5390408635139465,-0.2819937467575073,0.0,0.0,0.0,0.0521892309188842,-0.034356266260147,0.0361921191215515,0.0657165646553039,-0.0557267069816589,0.0495147407054901,0.0475351810455322,-0.015577495098114,0.0556367486715316,0.0043783783912658,0.0134056806564331,0.0584142506122589,0.1043332815170288,-0.0499685406684875,0.0150620378553867,0.1123254001140594,-0.0334607362747192,0.0066289454698562,0.1015627682209014,-0.0408345460891723,0.0047878324985504,0.0866920053958892,-0.0310926437377929,0.0074433982372283,0.0887476131319999,-0.0132267475128173,-0.0055077522993087,0.0337992012500762,0.0120350122451782,-0.0245583951473236,-0.0507914721965789,0.0252728462219238,-0.0210543274879455,-0.0857687890529632,0.0462213158607482,-0.0115461349487304,0.069930400699377,0.0143021345138549,-0.024272970855236,0.0108017772436141,0.0675922632217407,-0.0422475934028625,-0.0770429149270057,0.0774042010307312,-0.0298932194709777,-0.1123087778687477,0.0834391713142395,-0.0138086080551147,0.0451147407293319,0.0426527857780456,-0.0399203151464462,-0.035375066101551,0.1093681454658508,-0.0427361726760864,-0.0969636514782905,0.1114943623542785,-0.0316236317157745,-0.1181130558252334,0.0949865579605102,-0.0203626751899719,move
0.0035505553241819,0.0061970725655555,-0.0074154436588287,-0.269711434841156,-0.1150772869586944,-0.1075915098190307,-0.5589298009872437,-0.3341153860092163,-0.1459180563688278,-0.7431506514549255,-0.5342671275138855,-0.2206674665212631,-0.8188314437866211,-0.7491262555122375,-0.2699259221553802,-0.5319216847419739,-0.7980498671531677,-0.0525257848203182,-0.7084286212921143,-1.1391589641571045,-0.1636906415224075,-0.8272109031677246,-1.334104299545288,-0.2307032793760299,-0.9000502228736877,-1.5274710655212402,-0.2728511393070221,-0.4040230810642242,-0.8217906355857849,-0.0727686807513237,-0.5847989916801453,-1.1047544479370115,-0.256102055311203,-0.5867645740509033,-0.8235851526260376,-0.2964257597923279,-0.5250348448753357,-0.5896553993225098,-0.2871345281600952,-0.2260624021291732,-0.7871918678283691,-0.1122553274035453,-0.4029971957206726,-1.0596272945404053,-0.2904920876026153,-0.4062059223651886,-0.7629937529563904,-0.2724535167217254,-0.3615776002407074,-0.535955548286438,-0.2063644379377365,-0.0506521761417388,-0.709576427936554,-0.1578367799520492,-0.1868680715560913,-0.834754467010498,-0.2932502031326294,-0.2426791340112686,-0.6171630620956421,-0.2966736555099487,-0.2268424034118652,-0.439042329788208,-0.2552341520786285,0.0035505553241819,0.0061970725655555,-0.0074154436588287,-0.0226857960224151,0.0761532485485076,0.0018930882215499,-0.0991470217704773,0.2065973877906799,0.0291946232318878,-0.1774708032608032,0.2851075530052185,0.0235486328601837,-0.2264594435691833,0.3213059306144714,0.0376457571983337,-0.2687368392944336,0.2176874279975891,0.0094031170010566,-0.3863894343376159,0.299301266670227,0.0172288119792938,-0.4601397812366485,0.3545955419540405,0.0292498022317886,-0.50780388712883,0.3833270072937011,0.0464891195297241,-0.3011349514126777,0.1729022860527038,0.0125698521733284,-0.3778365701436996,0.2527322769165039,0.0241590142250061,-0.2812940180301666,0.2405520677566528,0.0375722348690032,-0.1906300783157348,0.2104936838150024,0.0370698571205139,-0.2794162593781948,0.1210082173347473,0.0169415697455406,-0.3777673803269863,0.1816517114639282,0.0360684692859649,-0.2586006671190262,0.1800175905227661,0.0286864340305328,-0.1699472069740295,0.1520736813545227,0.0257658660411834,-0.2590045630931854,0.0436843037605285,0.0257019400596618,-0.2940559163689613,0.1100198626518249,0.0412671267986297,-0.2184832915663719,0.1185712218284607,0.0273766815662384,-0.1489504352211952,0.0999985337257385,0.0267595946788787,move
0.0047612562775611,-0.0080481395125389,-0.009713509120047,-0.2163131386041641,-0.2041548937559127,-0.1031369715929031,-0.3980631530284881,-0.5735958218574524,-0.1801240295171737,-0.4813326895236969,-0.8625768423080444,-0.233393445611,-0.4865767359733581,-1.1130880117416382,-0.3063371479511261,-0.1633236408233642,-1.0273231267929075,-0.0677404105663299,-0.1841860115528106,-1.441921591758728,-0.1827364712953567,-0.2114754319190979,-1.6922097206115725,-0.2683213353157043,-0.223564863204956,-1.9205206632614136,-0.3170966207981109,-0.008406825363636,-0.975763976573944,-0.0774213522672653,-0.081593357026577,-1.3539543151855469,-0.2848135828971863,-0.2039675414562225,-1.0765597820281982,-0.327283650636673,-0.2628554403781891,-0.8131039142608643,-0.3079310655593872,0.1340403109788894,-0.8851094841957092,-0.1220771819353103,0.084652230143547,-1.221229076385498,-0.3224192559719085,-0.0587808564305305,-0.9469839334487916,-0.297217845916748,-0.1220200508832931,-0.6824256777763367,-0.2215839624404907,0.2905043959617615,-0.7280178666114807,-0.1742892116308212,0.1926399171352386,-0.9018869996070862,-0.3368447124958038,0.0362714454531669,-0.7305468916893005,-0.3370319902896881,-0.031878475099802,-0.5432614088058472,-0.2773014605045318,0.0012107009533792,-0.0142452120780944,-0.0022980654612183,0.0533982962369918,-0.0890776067972183,0.0044545382261276,0.1608666479587555,-0.239480435848236,-0.0342059731483459,0.2618179619312286,-0.3283097147941589,-0.0127259790897369,0.3322547078132629,-0.3639617562294006,-0.0364112257957458,0.3685980439186096,-0.22927325963974,-0.0152146257460117,0.5242426097393036,-0.3027626276016235,-0.0190458297729492,0.6157354712486267,-0.3581054210662842,-0.0376180559396743,0.6764853596687317,-0.3930495977401733,-0.0442454814910888,0.3956162557005882,-0.1539733409881591,-0.0046526715159416,0.5032056346535683,-0.2491998672485351,-0.0287115275859832,0.3827970325946808,-0.2529746294021606,-0.030857890844345,0.2621794044971466,-0.2234485149383545,-0.0207965373992919,0.3601027131080627,-0.09791761636734,-0.0098218545317649,0.4876494258642196,-0.1616017818450927,-0.0319271683692932,0.347425065934658,-0.1839901804924011,-0.0247643291950225,0.2395575493574142,-0.1464701294898986,-0.0152195245027542,0.3411565721035003,-0.0184414386749267,-0.0164524316787719,0.3795079886913299,-0.0671325325965881,-0.0435945093631744,0.2789505794644356,-0.1133838295936584,-0.0403583347797393,0.1949639283120632,-0.1042190790176391,-0.0220673084259033,move
0.0027340478263795,0.0150093669071793,0.0076033906079828,-0.1960373520851135,-0.2988259196281433,-0.1183250769972801,-0.299755185842514,-0.7232968807220459,-0.1861111670732498,-0.3035888671875,-1.0843746662139893,-0.261882871389389,-0.2377766519784927,-1.335577368736267,-0.3562178313732147,0.0861076116561889,-1.1681476831436155,-0.0687795802950859,0.1786476820707321,-1.6309752464294434,-0.2105720192193985,0.224420428276062,-1.9156018495559692,-0.2861716449260711,0.2853139340877533,-2.1692395210266113,-0.3688772022724151,0.262756735086441,-1.0851024389266968,-0.1012846305966377,0.2867765724658966,-1.5077383518218994,-0.3035305440425873,0.0643634498119354,-1.2181687355041504,-0.358929693698883,-0.0645805448293685,-0.9586157202720642,-0.3568729758262634,0.397070050239563,-0.9474099278450012,-0.1387845575809478,0.432548850774765,-1.3340283632278442,-0.3741331994533539,0.17023366689682,-1.0515775680541992,-0.3305398225784302,0.0594883598387241,-0.7955531477928162,-0.2461888194084167,0.4824990034103393,-0.7334189414978027,-0.2054003477096557,0.4593230783939361,-0.9590269327163696,-0.3900919258594513,0.240890622138977,-0.7961608171463013,-0.3565065860748291,0.1164110824465751,-0.6050325632095337,-0.3190107047557831,-0.0020272084511816,0.0230575064197182,0.0173168997280299,0.0202757865190505,-0.0946710258722305,-0.0151881054043769,0.0983079671859741,-0.1497010588645935,-0.005987137556076,0.1777438223361969,-0.2217978239059448,-0.0284894257783889,0.2488000839948654,-0.2224893569946289,-0.0498806834220886,0.2494312524795532,-0.140824556350708,-0.0010391697287559,0.3628336936235428,-0.1890536546707153,-0.0278355479240417,0.4358958601951599,-0.2233921289443969,-0.0178503096103668,0.5088787972927094,-0.2487188577651977,-0.0517805814743042,0.271163560450077,-0.1093384623527526,-0.0238632783293724,0.3683699294924736,-0.1537840366363525,-0.018716961145401,0.2683309912681579,-0.1416089534759521,-0.03164604306221,0.1982748955488205,-0.1455118060111999,-0.0489419102668762,0.2630297392606735,-0.0623004436492919,-0.0167073756456375,0.3478966206312179,-0.1127992868423461,-0.0517139434814453,0.2290145233273506,-0.1045936346054077,-0.0333219766616821,0.1815084107220173,-0.1131274700164794,-0.024604856967926,0.1919946074485778,-0.005401074886322,-0.0311111360788345,0.2666831612586975,-0.0571399331092834,-0.0532472133636474,0.2046191766858101,-0.0656139254570007,-0.0194745957851409,0.1482895575463771,-0.0617711544036865,-0.0417092442512512,move
-0.008473708294332,-0.0078858081251382,0.0040323720313608,-0.1883943676948547,-0.256268560886383,-0.1096566542983055,-0.3008220195770263,-0.6462345719337463,-0.1836013942956924,-0.3023131191730499,-0.93666672706604,-0.2482877522706985,-0.2736027240753174,-1.1850790977478027,-0.3074173629283905,0.0293931327760219,-1.0363755226135254,-0.0657859072089195,0.078500784933567,-1.4646974802017212,-0.198204219341278,0.095949500799179,-1.7029961347579956,-0.245168849825859,0.1423747688531875,-1.9284567832946775,-0.314854621887207,0.1966137886047363,-0.9697990417480468,-0.0858285725116729,0.1634546518325805,-1.3666741847991943,-0.2768819630146026,-0.0088367322459816,-1.1115694046020508,-0.3370833694934845,-0.110840231180191,-0.8422204256057739,-0.3151252567768097,0.2977590560913086,-0.8417782187461853,-0.1277705729007721,0.306338757276535,-1.1811686754226685,-0.3202085196971893,0.1068955659866333,-0.9430305361747742,-0.3062630295753479,-0.0072481045499444,-0.702334463596344,-0.2154043465852737,0.3926839530467987,-0.6588884592056274,-0.1875968873500824,0.3553237915039062,-0.8786864876747131,-0.3393388092517853,0.1772124320268631,-0.7164869904518127,-0.3198616504669189,0.0716402009129524,-0.5383315086364746,-0.2874920070171356,-0.0112077561207115,-0.0228951750323176,-0.003571018576622,0.0076429843902587,0.0425573587417602,0.0086684226989746,-0.0010668337345123,0.0770623087882995,0.0025097727775573,0.00127574801445,0.1477079391479492,0.0135951191186904,-0.0358260720968246,0.1504982709884643,0.0488004684448242,-0.056714478880167,0.1317721605300903,0.0029936730861663,-0.100146897137165,0.1662777662277221,0.0123677998781204,-0.1284709274768829,0.2126057147979736,0.0410027951002121,-0.1429391652345657,0.2407827377319336,0.0540225803852081,-0.0661429464817047,0.1153033971786499,0.0154560580849647,-0.123321920633316,0.141064167022705,0.0266485810279846,-0.0732001820579171,0.1065993309020996,0.0218463242053985,-0.0462596863508224,0.1163952946662902,0.0417477190494537,-0.0993109941482544,0.1056317090988159,0.0110139846801757,-0.1262100934982299,0.1528596878051757,0.0539246797561645,-0.0633381009101867,0.108547031879425,0.0242767930030822,-0.0667364643886685,0.0932186841964721,0.030784472823143,-0.0898150503635406,0.0745304822921752,0.0178034603595733,-0.1039992868900299,0.0803404450416565,0.050753116607666,-0.0636781901121139,0.0796738266944885,0.0366449356079101,-0.0447708815336227,0.066701054573059,0.0315186977386474,move
