x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0.0,0.0,0.0,-0.061530351638793945,-0.03225952386856079,-0.029956865345823758,-0.10806334018707275,-0.09973222017288208,-0.0461922373974204,-0.12610113620758057,-0.16529232263565063,-0.06166154633997678,-0.12271535396575928,-0.22287970781326294,-0.07526110600470304,-0.07557618618011475,-0.19860005378723145,-0.015832365711915486,-0.08932244777679443,-0.2889231741428375,-0.038567331840980046,-0.09636956453323364,-0.3388659358024597,-0.054441147705304616,-0.09848856925964355,-0.3865413963794708,-0.06719957779883146,-0.03940784931182861,-0.20182806253433228,-0.016416349669682972,-0.049510061740875244,-0.2816275656223297,-0.052582533320176594,-0.0523720383644104,-0.22402557730674744,-0.06435353051661252,-0.05112934112548828,-0.17404705286026,-0.06429483484266996,-0.00340878963470459,-0.18970274925231934,-0.02157648768066167,-0.007409512996673584,-0.26915544271469116,-0.058465932717311375,-0.014510393142700195,-0.20983758568763733,-0.055779003759610646,-0.0163116455078125,-0.15864425897598267,-0.04489553089975118,0.03356808423995972,-0.16367113590240479,-0.029533594136822217,0.02931654453277588,-0.21677318215370178,-0.0600016873681426,0.014963924884796143,-0.17422354221343994,-0.06013443808792829,0.00827103853225708,-0.13038098812103271,-0.05380164574621915,move
0.0,0.0,0.0,-0.04934197664260864,-0.038197219371795654,-0.021868931064545905,-0.0918390154838562,-0.10800433158874512,-0.03497777127677182,-0.11299136281013489,-0.16366547346115112,-0.04878078767114857,-0.11832296848297119,-0.21381279826164246,-0.06143570684844235,-0.052569687366485596,-0.20288780331611633,-0.012369948374271189,-0.06432551145553589,-0.28732430934906006,-0.036137640411197935,-0.07332038879394531,-0.33730825781822205,-0.05192416154795865,-0.07834899425506592,-0.38167113065719604,-0.0637864209061263,-0.020551323890686035,-0.19868430495262146,-0.017045890847384726,-0.04133957624435425,-0.2711503207683563,-0.05598056682401875,-0.0610160231590271,-0.2125554084777832,-0.06671421595865468,-0.0667954683303833,-0.15982526540756226,-0.06475799896770695,0.010657131671905518,-0.1814078390598297,-0.025806352431118285,-0.005039513111114502,-0.24793848395347595,-0.06522862979227284,-0.029483318328857422,-0.18836119771003723,-0.060151006961405074,-0.03827708959579468,-0.13742995262145996,-0.04636671760135869,0.04161721467971802,-0.15045958757400513,-0.036660823906004225,0.02141016721725464,-0.18871334195137024,-0.06681795039230565,-0.0048329830169677734,-0.14695876836776733,-0.06472722806984166,-0.015558481216430664,-0.1076703667640686,-0.05632666119390706,move
0.0,0.0,0.0,-0.056589722633361816,-0.030433475971221924,-0.035368417285035036,-0.10029363632202148,-0.09459590911865234,-0.05550231494719782,-0.11224514245986938,-0.16142624616622925,-0.07351632871444025,-0.09506338834762573,-0.21534734964370728,-0.08924720146472254,-0.06838220357894897,-0.19110247492790222,-0.023847357265303515,-0.07880663871765137,-0.28135502338409424,-0.046798755310128115,-0.0837928056716919,-0.33113545179367065,-0.06247182645613947,-0.08260786533355713,-0.3780916929244995,-0.07514494367654123,-0.030659794807434082,-0.19420835375785828,-0.021833055548022173,-0.029614627361297607,-0.26837819814682007,-0.05784234859759607,-0.028079330921173096,-0.21539944410324097,-0.07078723319585123,-0.026001811027526855,-0.16838490962982178,-0.07206430741364755,0.004078269004821777,-0.18225136399269104,-0.024187828309486292,0.010834038257598877,-0.2538492679595947,-0.06080415182525911,0.008802294731140137,-0.2004455029964447,-0.06027139805967607,0.006721854209899902,-0.15306812524795532,-0.0513023071807126,0.037284910678863525,-0.15703564882278442,-0.029488268203685664,0.04175078868865967,-0.20472270250320435,-0.05924644403869905,0.034411489963531494,-0.16682705283164978,-0.06041042961890497,0.029192864894866943,-0.12637656927108765,-0.055086434714148425,move
0.0,0.0,0.0,-0.04916274547576904,-0.03367799520492554,-0.032991112853760995,-0.07812923192977905,-0.09997773170471191,-0.05139399849938897,-0.07551079988479614,-0.16135510802268982,-0.0680446416990712,-0.056221961975097656,-0.20804926753044128,-0.08267447509932069,-0.05808132886886597,-0.19262120127677917,-0.030581248636718072,-0.060601890087127686,-0.2822520136833191,-0.05256841489243058,-0.05506318807601929,-0.3333946466445923,-0.06840866961645631,-0.04520696401596069,-0.3785827159881592,-0.08182425954508332,-0.01920318603515625,-0.19376373291015625,-0.02924197138416318,-0.0008394718170166016,-0.2643011808395386,-0.062301648493285455,0.01806432008743286,-0.21944889426231384,-0.0789905355231717,0.024480342864990234,-0.17536625266075134,-0.08536926069426087,0.015192568302154541,-0.17931681871414185,-0.030908485587115564,0.0363537073135376,-0.24219372868537903,-0.06201762863564042,0.04829901456832886,-0.19977185130119324,-0.0683985219256833,0.044656991958618164,-0.16064155101776123,-0.067619839395757,0.04497969150543213,-0.1532847285270691,-0.03548149922060517,0.06457763910293579,-0.18471801280975342,-0.061336224611277856,0.06657636165618896,-0.1583278775215149,-0.06793476053642777,0.05660516023635864,-0.13057053089141846,-0.06903467484879044,move
0.0,0.0,0.0,-0.04158395528793335,-0.017998874187469482,-0.05005873460203247,-0.07027804851531982,-0.07195359468460083,-0.07543167192369538,-0.0709887146949768,-0.13041144609451294,-0.09603176731496887,-0.05813318490982056,-0.18495798110961914,-0.11488050687938767,-0.06972038745880127,-0.17161822319030762,-0.048088529146014025,-0.07630813121795654,-0.2651652693748474,-0.07291251141458588,-0.07235342264175415,-0.31965935230255127,-0.09039714652925568,-0.0643841028213501,-0.3666001558303833,-0.10485651064544754,-0.03233593702316284,-0.1781386137008667,-0.038893413728771975,-0.0116957426071167,-0.24627625942230225,-0.07927306461959915,0.01871812343597412,-0.20541143417358398,-0.10463951993614273,0.032281339168548584,-0.1616286039352417,-0.11634342837959366,-0.0004673600196838379,-0.17212560772895813,-0.03338897321253853,0.02096158266067505,-0.23405909538269043,-0.0739403711619957,0.04823976755142212,-0.19608977437019348,-0.0943319248023613,0.05477774143218994,-0.1484297513961792,-0.10091224778324204,0.025360107421875,-0.15810257196426392,-0.031048185190854838,0.041616082191467285,-0.20249426364898682,-0.06654281634718018,0.05767565965652466,-0.17888066172599792,-0.08410782832532959,0.058022260665893555,-0.14100736379623413,-0.09180294442802506,move
0.0,0.0,0.0,-0.05166041851043701,-0.01904737949371338,-0.03441364860427143,-0.09379655122756958,-0.06635665893554688,-0.056836156009552496,-0.10836488008499146,-0.11638188362121582,-0.07794055139910938,-0.09776294231414795,-0.16303694248199463,-0.09690464830291035,-0.07550662755966187,-0.171998530626297,-0.03323355486881496,-0.08932656049728394,-0.2565069794654846,-0.060994421898243445,-0.0948825478553772,-0.3055803179740906,-0.07879466360699894,-0.09231525659561157,-0.35101747512817383,-0.09205606377017261,-0.03519904613494873,-0.1770559847354889,-0.03325813805949451,-0.03206855058670044,-0.23381546139717102,-0.07394673472535374,-0.021163344383239746,-0.1751706302165985,-0.08784173226248981,-0.01432943344116211,-0.12423139810562134,-0.08910059726130726,0.0021047592163085938,-0.167464941740036,-0.03696181422364475,0.01151585578918457,-0.2211996614933014,-0.07565780526292087,0.015555024147033691,-0.15985572338104248,-0.07187337970626118,0.01433950662612915,-0.1111522912979126,-0.060312377123949545,0.03598737716674805,-0.14629942178726196,-0.043750805615303534,0.04250818490982056,-0.1810695230960846,-0.07262424176823856,0.03708481788635254,-0.1402623951435089,-0.07034197246920826,0.02972942590713501,-0.10333108901977539,-0.062412207781193274,move
0.0,0.0,0.0,-0.050398290157318115,-0.02613586187362671,-0.02621416569385815,-0.09240549802780151,-0.08403503894805908,-0.04382024527225781,-0.10956895351409912,-0.13321030139923096,-0.06106993377838421,-0.11102491617202759,-0.18392187356948853,-0.07714636818204212,-0.0632583498954773,-0.18262523412704468,-0.030094679525831225,-0.07531076669692993,-0.27057573199272156,-0.05781028986606884,-0.08307266235351562,-0.318753719329834,-0.0757266227963953,-0.08635926246643066,-0.3625814914703369,-0.08885998473201084,-0.027083873748779297,-0.17789745330810547,-0.032772788858750346,-0.039683401584625244,-0.231936514377594,-0.07385511145625401,-0.045800864696502686,-0.16522309184074402,-0.08465370730195332,-0.048071861267089844,-0.11363184452056885,-0.08377990320954609,0.008073031902313232,-0.16124632954597473,-0.03866514385376263,0.001488804817199707,-0.21228528022766113,-0.07775282309088993,-0.010958492755889893,-0.14450472593307495,-0.07027983859811116,-0.017913520336151123,-0.09623628854751587,-0.05639025763306904,0.042030394077301025,-0.1339511275291443,-0.046936871564724925,0.0333324670791626,-0.16215944290161133,-0.07760070458684254,0.014783918857574463,-0.11479306221008301,-0.0740023870829134,0.004351973533630371,-0.0783495306968689,-0.06484801516566563,move
0.0,0.0,0.0,-0.054110169410705566,-0.03568005561828613,-0.030106104105925624,-0.09405690431594849,-0.10128974914550781,-0.04652900913379199,-0.10549873113632202,-0.16715353727340698,-0.06186759391448504,-0.09285300970077515,-0.2206178605556488,-0.07494294562957293,-0.06257402896881104,-0.1940898895263672,-0.01710233384392268,-0.07271850109100342,-0.28081008791923523,-0.03962751770040995,-0.07769519090652466,-0.329967200756073,-0.05478342542073733,-0.07620370388031006,-0.37610912322998047,-0.0667134589853049,-0.027320563793182373,-0.19465488195419312,-0.016876292541837756,-0.027471721172332764,-0.2670058012008667,-0.05292662897727496,-0.03179943561553955,-0.21474573016166687,-0.06445851841590411,-0.03373134136199951,-0.1674337387084961,-0.0641344852151633,0.006147980690002441,-0.18061548471450806,-0.021010528445458476,0.01123279333114624,-0.24791735410690308,-0.05743892037889964,0.0028798580169677734,-0.19496649503707886,-0.055631729901051585,-0.00214993953704834,-0.14877235889434814,-0.045199173629498546,0.03844106197357178,-0.154087096452713,-0.027810332492208545,0.0411449670791626,-0.19955503940582275,-0.05622729578635699,0.027690351009368896,-0.16244259476661682,-0.05638745719215876,0.01944798231124878,-0.12377011775970459,-0.050268287897324626,move
0.0,0.0,0.0,-0.054188668727874756,-0.030403733253479004,-0.03184439298017594,-0.09630906581878662,-0.09058070182800293,-0.0509882165144262,-0.10723471641540527,-0.15393096208572388,-0.06863305028780076,-0.08796203136444092,-0.20282042026519775,-0.08410699721677872,-0.06856608390808105,-0.18741756677627563,-0.022153400446015326,-0.08102917671203613,-0.274834543466568,-0.04578576293094727,-0.08805495500564575,-0.32309532165527344,-0.061211493427592245,-0.08765339851379395,-0.3688098192214966,-0.07339406814678284,-0.03172862529754639,-0.18879804015159607,-0.02166685518129441,-0.03185635805130005,-0.2570347785949707,-0.058557194287615744,-0.030689656734466553,-0.1995825469493866,-0.069640033508378,-0.028519868850708008,-0.15120255947113037,-0.0689056744824228,0.003107607364654541,-0.1753944754600525,-0.02534034904344651,0.007269084453582764,-0.23756280541419983,-0.062407833154040304,0.003465116024017334,-0.17966708540916443,-0.05885191317899796,0.0011290311813354492,-0.13326847553253174,-0.04729353320105645,0.036265790462493896,-0.14915049076080322,-0.03174171652896973,0.0382152795791626,-0.19197812676429749,-0.061184127445059744,0.02802795171737671,-0.14929062128067017,-0.05996452700598809,0.021802186965942383,-0.10861724615097046,-0.05257103275759789,move
0.0,0.0,0.0,-0.05078399181365967,-0.026607632637023926,-0.032270381104055446,-0.08923625946044922,-0.08513611555099487,-0.0497495474925671,-0.09632158279418945,-0.14559972286224365,-0.06551813508183102,-0.08095461130142212,-0.19369307160377502,-0.07894860381991009,-0.07287663221359253,-0.17565715312957764,-0.023528411861363452,-0.0888434648513794,-0.2611280679702759,-0.04408649156600575,-0.0939871072769165,-0.3083023130893707,-0.05767763579994778,-0.0932387113571167,-0.3523992896080017,-0.06873177910954098,-0.03613036870956421,-0.18017572164535522,-0.0217480993530188,-0.03048306703567505,-0.24834588170051575,-0.0556462312749062,-0.018499791622161865,-0.20221662521362305,-0.0697962063065205,-0.012330353260040283,-0.15947872400283813,-0.07262092257649044,-0.002787292003631592,-0.1716557741165161,-0.02352604443937878,0.005838334560394287,-0.23262575268745422,-0.05774179274946789,0.012869477272033691,-0.18640029430389404,-0.06074842239529232,0.012705087661743164,-0.14298760890960693,-0.05483965004593472,0.02844691276550293,-0.15278738737106323,-0.027937685947719615,0.03514176607131958,-0.19563445448875427,-0.0554035397878323,0.03516608476638794,-0.16514462232589722,-0.05871985654145817,0.03114008903503418,-0.1294262409210205,-0.05555520380646328,move
